business_id,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24
E9ujPucxVSTRzwzEyEYG9Q,Pool & Billiards,Shopping,,,,,,,,,,,,,,,,,,,,,,
0bdFgE-ixXo-2y9w_SO-yw,Pet Training,Pet Services,Pets,,,,,,,,,,,,,,,,,,,,,
lY5KRmX58HYs2mGaRBDd2A,Hair Stylists,Beauty & Spas,Hair Salons,,,,,,,,,,,,,,,,,,,,,
gYJM2RhjqQDbkvibYwcSyw,Carpet Installation,Carpeting,Home Services,Flooring,,,,,,,,,,,,,,,,,,,,
ZT3AiU5KP2xY-mJsXmNZnQ,Real Estate,Home Services,Apartments,,,,,,,,,,,,,,,,,,,,,
cxRDlRomRL6fhxCxs7L_rw,Books,Mags,Music & Video,Comic Books,Shopping,,,,,,,,,,,,,,,,,,,
vQng7fE6fz3YM5z8DYyEcA,Shopping,Fashion,Children's Clothing,,,,,,,,,,,,,,,,,,,,,
lfXfxBms5z1nwzkxxLFBWg,Restaurants,Mexican,Tex-Mex,,,,,,,,,,,,,,,,,,,,,
qGXEuLH7Tx23bcAfY8i7rw,Auto Loan Providers,Car Dealers,Automotive,,,,,,,,,,,,,,,,,,,,,
8P9TthU-jUir-kAEaj7ACw,Shopping,Nurseries & Gardening,Home & Garden,,,,,,,,,,,,,,,,,,,,,
RtmqWtkMBoX732QcxA2m0w,American (Traditional),Restaurants,Bars,Nightlife,,,,,,,,,,,,,,,,,,,,
vw6WWSFqJmeeQr-MUpAMUg,Mexican,Restaurants,,,,,,,,,,,,,,,,,,,,,,
6QUuDlLjNDQWFCbJ9--jsQ,Vegetarian,Chinese,Restaurants,Cantonese,Asian Fusion,Food,,,,,,,,,,,,,,,,,,
Rd6f8vuyYgcfg-RPh6GXHw,Restaurants,Food,Fast Food,Barbeque,,,,,,,,,,,,,,,,,,,,
NQjaI46B2lu7Yp9Ownlnow,Education,Middle Schools & High Schools,Elementary Schools,,,,,,,,,,,,,,,,,,,,,
Qwe5WEgUGww7blxzDXsQ_g,Pool Cleaners,Pool & Hot Tub Service,Home Services,,,,,,,,,,,,,,,,,,,,,
hxBuRtfp1Te_dyyio4UdkA,Mexican,Bars,Nightlife,American (New),Sports Bars,Restaurants,,,,,,,,,,,,,,,,,,
YsHl-yhj5uLbncnhkiBCBA,Home Decor,Home Services,Home & Garden,Lighting Fixtures & Equipment,Shopping,,,,,,,,,,,,,,,,,,,
ZmNGlwy0MWnLVAT5qa31jw,Fences & Gates,Home Services,Garage Door Services,Contractors,,,,,,,,,,,,,,,,,,,,
pCVQq3jzfrT2CNHAIMMy0g,Fast Food,Restaurants,Burgers,American (Traditional),,,,,,,,,,,,,,,,,,,,
5dlteqCcsGUnWyq2tS3LfQ,Home Services,Landscaping,,,,,,,,,,,,,,,,,,,,,,
ctGtC-W42WD_UmqEVe-uUQ,Automotive,Auto Repair,,,,,,,,,,,,,,,,,,,,,,
bQAF5IxyJN8WqRGt2wLaBA,Door Sales/Installation,Garage Door Services,Home Services,,,,,,,,,,,,,,,,,,,,,
_8NA-s7uWDEeycYIxFRaTQ,Laundry Services,Local Services,Dry Cleaning & Laundry,Sewing & Alterations,,,,,,,,,,,,,,,,,,,,
3Tf95iDvFyvRm0u1wzk5Gw,Mobile Phone Repair,Local Services,Shopping,IT Services & Computer Repair,Mobile Phones,,,,,,,,,,,,,,,,,,,
fWELNuOJMuAQDUCWfNlWvQ,Beauty & Spas,Tattoo,,,,,,,,,,,,,,,,,,,,,,
20qeOmBz6Ar_0FurbwSrGA,Tattoo,Threading Services,Permanent Makeup,Beauty & Spas,Skin Care,Hair Removal,Day Spas,,,,,,,,,,,,,,,,,
D3zw2esQnpkyjpG4psPdVg,Hair Removal,Waxing,Eyelash Service,Day Spas,Skin Care,Beauty & Spas,,,,,,,,,,,,,,,,,,
93EdKPCH1aFAOBntYy7N6g,Lounges,Nightlife,Bars,,,,,,,,,,,,,,,,,,,,,
kRarmb0OqNzyrh4GMZilkg,Leather Goods,Men's Clothing,Fashion,Women's Clothing,Shopping,,,,,,,,,,,,,,,,,,,
SU56w479vUfFHsvmvQIf7A,Pakistani,Restaurants,Indian,,,,,,,,,,,,,,,,,,,,,
zzzaIBwimxVej4tY6qFOUQ,Southern,Restaurants,,,,,,,,,,,,,,,,,,,,,,
217u7Wad7y90x4el26-TIw,Restaurants,Sandwiches,,,,,,,,,,,,,,,,,,,,,,
o2ZNpK-o2Qut5cJ0Op8bRg,Painters,Home Services,Drywall Installation & Repair,,,,,,,,,,,,,,,,,,,,,
IgfAUn3kMg_G3EuRBYqMjw,Waxing,Beauty & Spas,Skin Care,Hair Removal,,,,,,,,,,,,,,,,,,,,
wQ7He_M4aekw7YCEgvWk7w,Fashion,Shopping,Thrift Stores,Local Services,Community Service/Non-Profit,,,,,,,,,,,,,,,,,,,
tt96KNePkkyFDMawDLpWmg,Home Inspectors,Real Estate,Real Estate Services,Home Services,,,,,,,,,,,,,,,,,,,,
uRkK9ApafeJeQXBKqQG4JQ,Local Services,Community Service/Non-Profit,,,,,,,,,,,,,,,,,,,,,,
TOrphxql7UfJ77vXG4G4aQ,Caribbean,Restaurants,Mexican,Seafood,Latin American,,,,,,,,,,,,,,,,,,,
6oYiBbib5jHD-yzVbht0Sw,Financial Services,Banks & Credit Unions,Self Storage,Local Services,,,,,,,,,,,,,,,,,,,,
bjg8lkT_rWHpE87j6aODFQ,Fireplace Services,Local Services,Heating & Air Conditioning/HVAC,Air Duct Cleaning,Home Services,,,,,,,,,,,,,,,,,,,
oka8zQK5rE6CtJmOYorC4A,Beauty & Spas,Waxing,Nail Salons,Threading Services,Hair Removal,,,,,,,,,,,,,,,,,,,
yiA2O4jZRw7qsuirFX7kqw,Gas Stations,Automotive,,,,,,,,,,,,,,,,,,,,,,
I2eDD2DK0TjgntEK0KzIbg,Vietnamese,Restaurants,,,,,,,,,,,,,,,,,,,,,,
UOJX22V65SgMKAasoXaL0A,Auto Repair,Automotive,,,,,,,,,,,,,,,,,,,,,,
O7-XTMXmE-JKBzTqetya2A,Shopping,Tobacco Shops,,,,,,,,,,,,,,,,,,,,,,
6sj75IvRpStwU5jfNPWXlg,Professional Services,Mobile Phones,Mobile Phone Accessories,Shopping,Home Services,Electronics,Internet Service Providers,,,,,,,,,,,,,,,,,
pYeoaUJ6veQ3FEiSBnVMcw,Car Rental,Hotels & Travel,,,,,,,,,,,,,,,,,,,,,,
9qOdz25YFvddO8krr_SmRw,Home Services,Home & Garden,Heating & Air Conditioning/HVAC,Shopping,Plumbing,Appliances,Local Services,Appliances & Repair,,,,,,,,,,,,,,,,
6LJRfw8CSF0La5yzaHeN6g,Dry Cleaning & Laundry,Local Services,Laundry Services,,,,,,,,,,,,,,,,,,,,,
LUWMn6XeEDdXNsJaWJSoMw,Watch Repair,Shopping,Local Services,Jewelry Repair,Jewelry,,,,,,,,,,,,,,,,,,,
XK64u8lfVDF-z9uz-Evm8w,Auto Parts & Supplies,Home Services,Auto Detailing,Automotive,Auto Glass Services,Home Window Tinting,,,,,,,,,,,,,,,,,,
pVkPWbJ15ycdybzIhXuNPw,Shopping,Department Stores,Fashion,,,,,,,,,,,,,,,,,,,,,
AyEtowSGi9vx0-xFfrgjWw,French,Restaurants,Food,Coffee & Tea,Desserts,,,,,,,,,,,,,,,,,,,
YOJS65QY9F3QxCUngP_zCA,Home Services,Real Estate,Apartments,,,,,,,,,,,,,,,,,,,,,
fYSsuT30m6lR_OzVjUGz_g,Shopping,Tobacco Shops,Vape Shops,Local Flavor,,,,,,,,,,,,,,,,,,,,
Sj9rlfP7KCp_XzwaMsZAjg,Community Service/Non-Profit,Local Services,,,,,,,,,,,,,,,,,,,,,,
Z0UOiJDXyPowqAZyeukRsA,Local Services,Data Recovery,IT Services & Computer Repair,Mobile Phone Repair,Electronics Repair,,,,,,,,,,,,,,,,,,,
TIUd6XX7-hF6EPF2NowMsA,Fast Food,Restaurants,Sandwiches,,,,,,,,,,,,,,,,,,,,,
G8s7-XBxC1FY25hPnjftQQ,Real Estate Law,Professional Services,Lawyers,General Litigation,Business Law,Bankruptcy Law,,,,,,,,,,,,,,,,,,
hzdESAd29XmdQhTyuj1gJA,Restaurants,Hot Dogs,,,,,,,,,,,,,,,,,,,,,,
nJCBVTi5a51oOTiM8odF9A,Banks & Credit Unions,Financial Services,,,,,,,,,,,,,,,,,,,,,,
3KNC2yixPC68n3MyEivl3A,Shopping,Sporting Goods,,,,,,,,,,,,,,,,,,,,,,
yLGx6qqYVSjZ99pOJAPdXg,Automotive,Motorcycle Dealers,,,,,,,,,,,,,,,,,,,,,,
dxsbcXhTPLxJiuBjLfiisA,Lawyers,Criminal Defense Law,Professional Services,,,,,,,,,,,,,,,,,,,,,
7kDN_jrcBlnjSMGmHMbxUw,Food,Beer,Wine & Spirits,Breweries,Bars,Beer Bar,Pubs,Nightlife,,,,,,,,,,,,,,,,
aGzoMSl-Qy53emT96-Vmcg,Burgers,Fast Food,Restaurants,,,,,,,,,,,,,,,,,,,,,
w8508_BSRnVzpwzyeBY1aA,Home Services,Professional Services,Office Cleaning,Home Cleaning,,,,,,,,,,,,,,,,,,,,
JSUmoa3hFNfoDYLbYNNLOQ,Restaurants,Mexican,,,,,,,,,,,,,,,,,,,,,,
Pq_qZPTeqh0xGTqezAondQ,Contractors,Decks & Railing,Damage Restoration,Home Services,Patio Coverings,,,,,,,,,,,,,,,,,,,
9DyTczIlXpVTcPnctds0Yw,Automotive,Auto Repair,,,,,,,,,,,,,,,,,,,,,,
DG0FEVvVOPj073epjucl1g,Home Services,Local Services,Contractors,Heating & Air Conditioning/HVAC,,,,,,,,,,,,,,,,,,,,
p9LOISkFQBE78mtMYinSaQ,Dentists,Health & Medical,General Dentistry,,,,,,,,,,,,,,,,,,,,,
N6T_zYOXyISW_L0gWtOwLA,Shopping,Accessories,Fashion,,,,,,,,,,,,,,,,,,,,,
DzsN9GQT6udXrejoqVXnng,Tobacco Shops,Shopping,Vape Shops,,,,,,,,,,,,,,,,,,,,,
0l3Sm27mX6-JkKvYgcnX5w,Drywall Installation & Repair,Plumbing,Home Services,Contractors,,,,,,,,,,,,,,,,,,,,
lhsETIUHGR1aOx8b0M0hPQ,Restaurants,Pizza,Chicken Wings,,,,,,,,,,,,,,,,,,,,,
mgkP6VcKsgTMtahpSZLA7A,Lawyers,Employment Law,Professional Services,General Litigation,Business Law,,,,,,,,,,,,,,,,,,,
LpjoMIMDTr9tagtp1Gb2Dw,Home & Garden,Landscape Architects,Shopping,Home Decor,Local Services,Landscaping,Irrigation,Home Services,,,,,,,,,,,,,,,,
aOrzdb-D9Q_49vVgK-qGNw,Furniture Stores,Shopping,Home & Garden,,,,,,,,,,,,,,,,,,,,,
AV6weBrZFFBfRGCbcRGO4g,Hotels,Hotels & Travel,Casinos,Arts & Entertainment,Event Planning & Services,Resorts,,,,,,,,,,,,,,,,,,
40okdYrE7Crs94ezDK297Q,Web Design,Advertising,Marketing,Professional Services,,,,,,,,,,,,,,,,,,,,
O1ei-QBkQT-Kzlp7SxWgVA,Automotive,Car Wash,Gas Stations,,,,,,,,,,,,,,,,,,,,,
kckQGorYrAjY9BxNM_GuqQ,Home Services,Flooring,,,,,,,,,,,,,,,,,,,,,,
bCPFstF5xLCNg7_bp0TQUw,Local Services,,,,,,,,,,,,,,,,,,,,,,,
l1iDHCWexudbagWh_WIEYQ,Challenge Courses,Tours,Active Life,Hotels & Travel,,,,,,,,,,,,,,,,,,,,
yIEUQ1MCbvDuGID1h9DDUA,Specialty Food,Convenience Stores,Shopping,Videos & Video Game Rental,Food,Imported Food,Books,Mags,Music & Video,Ethnic Food,,,,,,,,,,,,,,
2hrj6ISpLJmvRen3AZkBWw,Sandwiches,Fast Food,Restaurants,,,,,,,,,,,,,,,,,,,,,
QsEpbVfOzmAVtHJcgVYPYA,Beauty & Spas,Nail Salons,,,,,,,,,,,,,,,,,,,,,,
9p-cpmHaga-EXyc6ZzYCcQ,Cocktail Bars,Nightlife,Bars,Music Venues,Arts & Entertainment,Lounges,Champagne Bars,,,,,,,,,,,,,,,,,
_23z0S3riaj0iA_xLzHTvQ,Automotive,Oil Change Stations,,,,,,,,,,,,,,,,,,,,,,
uVQzVR3CilQ7nUTmQlLVcA,Massage,Massage Therapy,Beauty & Spas,Health & Medical,,,,,,,,,,,,,,,,,,,,
lZHfrn_uYlXtvyO1hmkU9w,Home Services,Landscaping,Gardeners,,,,,,,,,,,,,,,,,,,,,
7ztH6Hr-Z-O3slcZCRj8MQ,Bars,Dive Bars,Music Venues,Nightlife,Arts & Entertainment,,,,,,,,,,,,,,,,,,,
6s7uduX1Q1KSjOKvwxYkRA,Restaurants,Chinese,Sushi Bars,Japanese,,,,,,,,,,,,,,,,,,,,
SWZ7Gv80ozoYy4DWKCw48g,Juice Bars & Smoothies,Poke,Food,,,,,,,,,,,,,,,,,,,,,
dczoszA17dnYng8h26nl4w,Shopping,Home & Garden,Outdoor Furniture Stores,,,,,,,,,,,,,,,,,,,,,
iGK44TIfaj0kb8W3CUvQsw,Food,Shaved Ice,Food Trucks,,,,,,,,,,,,,,,,,,,,,
XBpxxklKyWDebnSnTLy5Ww,Car Rental,Truck Rental,Automotive,Hotels & Travel,Parking,,,,,,,,,,,,,,,,,,,
z--p26ah3NjsOu4jhG30Dg,Fashion,Shopping,Outlet Stores,Women's Clothing,Men's Clothing,,,,,,,,,,,,,,,,,,,
yir2ft05Ct4MuMSLJeyA2g,Shopping,Fashion,Women's Clothing,Accessories,,,,,,,,,,,,,,,,,,,,
zfNKdsuT7bWWN-f3v5Rj_g,Restaurants,Cafes,,,,,,,,,,,,,,,,,,,,,,
MD5aTUMKi-Qk0-jr3xRgng,Pizza,Restaurants,,,,,,,,,,,,,,,,,,,,,,
U7CDGc-fQKybr8q6TEwmAg,Pets,Pet Services,Pet Groomers,Veterinarians,Pet Boarding/Pet Sitting,,,,,,,,,,,,,,,,,,,
k8UBePJRXAuNnUMZcn5Ccg,General Dentistry,Dentists,Health & Medical,,,,,,,,,,,,,,,,,,,,,
BurXvzNwlPZb6tQUwUZVrA,Home Services,Professional Services,Home & Garden,Kitchen & Bath,Flooring,Shopping,,,,,,,,,,,,,,,,,,
zCFYW0dI9oAOCe77sJYltg,Event Photography,Photographers,Event Planning & Services,,,,,,,,,,,,,,,,,,,,,
gAqckPMHgXQOnJ0G3OPgFw,Food,Specialty Food,Desserts,Popcorn Shops,,,,,,,,,,,,,,,,,,,,
z2WgmlTeVgIc93o414uSPg,Golf,Active Life,,,,,,,,,,,,,,,,,,,,,,
COQMWoDNhnNWHafZjGh0Dw,Restaurants,Fast Food,Burgers,,,,,,,,,,,,,,,,,,,,,
AuYI71ig26n4IJ5j2XRdbw,Hair Extensions,Blow Dry/Out Services,Hair Stylists,Beauty & Spas,Barbers,Makeup Artists,Hair Salons,Men's Hair Salons,,,,,,,,,,,,,,,,
WvcUKsNMERSP_dPkgsq9ZA,Real Estate Services,Real Estate Agents,Home Inspectors,Home Services,Real Estate,,,,,,,,,,,,,,,,,,,
swjz4q8gI79Ndg4APuHEUA,Real Estate Agents,Property Management,Home Services,Real Estate Services,Real Estate,Commercial Real Estate,Mortgage Brokers,,,,,,,,,,,,,,,,,
3azEqrZW4SAAfY093DsDtg,Accessories,Women's Clothing,Men's Clothing,Fashion,Shopping,,,,,,,,,,,,,,,,,,,
4A9h-VHNPB8nt-LF42XOcw,Auction Houses,Shopping,,,,,,,,,,,,,,,,,,,,,,
LlJ5O6zbSxK9U2fsJeScXg,Arts & Entertainment,Festivals,,,,,,,,,,,,,,,,,,,,,,
Ch3HkwQYv1YKw_FO06vBWA,Restaurants,Gluten-Free,Asian Fusion,Chinese,,,,,,,,,,,,,,,,,,,,
tBqZvlkyn0lmExQ6Suoasg,Local Services,Hardware Stores,Home & Garden,Automotive,Metal Fabricators,Auto Repair,Shopping,,,,,,,,,,,,,,,,,
N8Rwk4XrKaHYXXninuxg9Q,Event Planning & Services,Beer,Wine & Spirits,Caterers,Wedding Planning,Specialty Food,Ethnic Food,Party & Event Planning,Food,,,,,,,,,,,,,,,
AechGrlWajMpNejnxEDFlA,Windows Installation,Door Sales/Installation,Home Services,,,,,,,,,,,,,,,,,,,,,
0nDaFKH_qTWz7r_Wf5e77g,Appliances,Furniture Stores,Home & Garden,Shopping,Electronics,Home Services,,,,,,,,,,,,,,,,,,
2jcgcTPXRVBtjmAe4Re3kQ,Body Shops,Auto Parts & Supplies,Car Dealers,Automotive,Auto Repair,,,,,,,,,,,,,,,,,,,
4yBHlXTtthzEZ-iCxPaBgg,Florists,Convenience Stores,Flowers & Gifts,Food,Grocery,Shopping,,,,,,,,,,,,,,,,,,
R6cjtlmUW_8hV4AlPTp99A,Veterinarians,Pets,,,,,,,,,,,,,,,,,,,,,,
_SJcQA5s1uVlb-E8CBZ7GQ,Grocery,Food,,,,,,,,,,,,,,,,,,,,,,
ebo4IIAN11XCuuP4H4_F1w,Dentists,Health & Medical,General Dentistry,,,,,,,,,,,,,,,,,,,,,
afd9-gsbgSVExkINYol0jA,Food,Street Vendors,,,,,,,,,,,,,,,,,,,,,,
pC-_rPkp3mMZqvBJO1Yyaw,Education,Colleges & Universities,,,,,,,,,,,,,,,,,,,,,,
6bU4NFkXbdbvnQBDa9-nfQ,Filipino,Fast Food,Restaurants,,,,,,,,,,,,,,,,,,,,,
BFZ4mqQ3hRKxzbdOU2Nrqw,Restaurants,Japanese,,,,,,,,,,,,,,,,,,,,,,
Xl70366GI5Qao-ORQYCofA,Salad,Soup,Restaurants,Chinese,,,,,,,,,,,,,,,,,,,,
UmfEj1Q2Ts0tTsC0LGs1Tw,Breakfast & Brunch,Restaurants,Sandwiches,Burgers,Salad,,,,,,,,,,,,,,,,,,,
oTc1grIZwAf2ZZh9x4oLxQ,Beauty & Spas,Nail Salons,,,,,,,,,,,,,,,,,,,,,,
VIH-XvIPwAh3NqLmDbvZKw,Vietnamese,Restaurants,,,,,,,,,,,,,,,,,,,,,,
V0A4hmWipJJv1-gTKL3Y_w,Local Services,Home Services,Fire Protection Services,,,,,,,,,,,,,,,,,,,,,
0u7aKx5XsGr7ugRlaCT40A,Fashion,Shopping,Food,Department Stores,Convenience Stores,Grocery,,,,,,,,,,,,,,,,,,
tSL0P3X06cUs-GWwFGT3bA,Fashion,Shopping,,,,,,,,,,,,,,,,,,,,,,
wfaaoSkgXptb-SO9eFWdcg,Shopping,Home Services,Event Planning & Services,Cabinetry,Home Decor,Home & Garden,Party Supplies,,,,,,,,,,,,,,,,,
R8811Sf7uYEa5m3KBc32Qg,Nightlife,Dance Clubs,,,,,,,,,,,,,,,,,,,,,,
MIqNOf0Vr2Xx10EBjvtaKA,Professional Services,Beauty & Spas,Tattoo,,,,,,,,,,,,,,,,,,,,,
1diuAK7FMn93WxlK-ndJhA,Vegan,Acai Bowls,Juice Bars & Smoothies,Gluten-Free,Food,Poke,Restaurants,,,,,,,,,,,,,,,,,
Yfw3lDfEScxdj_V97PomaA,Public Services & Government,Community Service/Non-Profit,Local Services,,,,,,,,,,,,,,,,,,,,,
aTBvs6tERUfPV2az7JRb-Q,Gyms,Fitness & Instruction,Active Life,,,,,,,,,,,,,,,,,,,,,
OWBeDjNaIGJXA5yUSQEuug,Beauty & Spas,Permanent Makeup,Eyelash Service,,,,,,,,,,,,,,,,,,,,,
5mP2W-AMG2gdDJJu1b_CPw,Home Services,Contractors,Damage Restoration,,,,,,,,,,,,,,,,,,,,,
hB9mLa0AxQnzAoHtC3K3jQ,Massage,Beauty & Spas,Day Spas,Skin Care,,,,,,,,,,,,,,,,,,,,
IjDKIafNKaP54zogy_HiVQ,Endodontists,Dentists,Health & Medical,,,,,,,,,,,,,,,,,,,,,
IOF0dCZar8zo4DHlDVBc6w,Health & Medical,Local Services,Medical Centers,Community Service/Non-Profit,,,,,,,,,,,,,,,,,,,,
d713As7_vB5zc8rLGXiAAA,Food,Bakeries,Desserts,,,,,,,,,,,,,,,,,,,,,
knQASX0l85WkNkb_GGHOvw,Home Cleaning,Professional Services,Office Cleaning,Carpet Cleaning,Local Services,Home Services,Pressure Washers,,,,,,,,,,,,,,,,,
qhQS3KPJs9cya6tcQCEk2A,Bars,Nightlife,,,,,,,,,,,,,,,,,,,,,,
ZZbaD-DKkILA_FvliElciw,Restaurants,Pizza,,,,,,,,,,,,,,,,,,,,,,
GmR-E-0XHfGh8tSbJvfiQw,Pets,Pet Services,,,,,,,,,,,,,,,,,,,,,,
Z8XyPYoxBSNpTNAehDbWLQ,Food,Juice Bars & Smoothies,,,,,,,,,,,,,,,,,,,,,,
ysCJiCkebXUAkv6qqrTK1Q,Damage Restoration,Home Services,Plumbing,Contractors,Flooring,,,,,,,,,,,,,,,,,,,
H5Zwfn13p39zyJUmzr2WAQ,Men's Clothing,Shopping,Women's Clothing,Shoe Stores,Fashion,,,,,,,,,,,,,,,,,,,
bTzahgWasnfRM5hzCg0XQw,Auto Repair,Oil Change Stations,Automotive,Towing,,,,,,,,,,,,,,,,,,,,
68MErw5ihghfLJY7ouxetg,Doctors,Dentists,Internal Medicine,Health & Medical,,,,,,,,,,,,,,,,,,,,
AS8IsmP90qbYptmm0mEOOQ,Orthodontists,Health & Medical,Dentists,Oral Surgeons,General Dentistry,,,,,,,,,,,,,,,,,,,
OyJDaAAMr220qkZsovCARQ,Food,Coffee & Tea,,,,,,,,,,,,,,,,,,,,,,
pYHbfA5ABKWNcO7RgcTiEg,Massage,Beauty & Spas,,,,,,,,,,,,,,,,,,,,,,
ElM8yyW45TAy4vjApwy7ZQ,Restaurants,Bakeries,Gluten-Free,Food,,,,,,,,,,,,,,,,,,,,
anDTChqnPQ4r6WLPuKBA1w,Educational Services,Education,Professional Services,Career Counseling,,,,,,,,,,,,,,,,,,,,
5TKR8kaIXfEB10Zru-AGjg,Real Estate Services,Real Estate Agents,Home Services,Real Estate,,,,,,,,,,,,,,,,,,,,
yxGd4UKOgqzmRLGgbgTcOw,Electricians,Contractors,Home Services,,,,,,,,,,,,,,,,,,,,,
JIl4gbnh_cORSjSrZgOjAQ,Bars,Dive Bars,Nightlife,Karaoke,,,,,,,,,,,,,,,,,,,,
QWbP1vKQOFjN-6pr0-78zQ,Restaurants,Mexican,,,,,,,,,,,,,,,,,,,,,,
mc29pWP4ta19CBLu4n3pDA,Education,Specialty Schools,,,,,,,,,,,,,,,,,,,,,,
rwfZVEomWWGb-1wrvCpRuQ,Breakfast & Brunch,American (Traditional),Restaurants,Diners,,,,,,,,,,,,,,,,,,,,
w7lqZQKc75V3wlTl_kuHDg,Arts & Entertainment,Festivals,,,,,,,,,,,,,,,,,,,,,,
8FU0_5QbWvJSL9_bnbwqVA,Local Services,Home Services,Home & Garden,Shopping,Appliances,Home Cleaning,Appliances & Repair,,,,,,,,,,,,,,,,,
ubxV-YdoP-S3aTqkSff21w,Women's Clothing,Fashion,Shopping,Bridal,Formal Wear,,,,,,,,,,,,,,,,,,,
dTILZ6rDfTrpPlrDMm5ipw,Home & Garden,Furniture Stores,Rugs,Shopping,Home Decor,,,,,,,,,,,,,,,,,,,
YJ1PGq1ahDEMZY0U8sVC9g,Tours,Hotels & Travel,,,,,,,,,,,,,,,,,,,,,,
OBzPCuDTMBF4xijlnffnDw,Fast Food,Mexican,Restaurants,Seafood,,,,,,,,,,,,,,,,,,,,
1KhBzrqmU164bss64jR5uA,Barbeque,Nightlife,Sandwiches,Bars,Beer Bar,Restaurants,,,,,,,,,,,,,,,,,,
G1Ph6R7bXAsDGPgCG2XVvA,Medical Centers,Health & Medical,Pain Management,Physical Therapy,Doctors,,,,,,,,,,,,,,,,,,,
maI7TBB32kGuRkfxxA8s6A,Food,Coffee & Tea,,,,,,,,,,,,,,,,,,,,,,
ep3-l1UJJMkKHLLtrh1Uvg,Cosmetic Dentists,Health & Medical,Periodontists,Dentists,Orthodontists,,,,,,,,,,,,,,,,,,,
77AfVfvvjfQXslusY8QElg,Hookah Bars,Nightlife,Sports Bars,Event Planning & Services,American (Traditional),Restaurants,Bars,Dance Clubs,,,,,,,,,,,,,,,,
pEw5k-Z2g_fTgweC3xTqIg,Mobile Phone Repair,IT Services & Computer Repair,Home Services,Shades & Blinds,Local Services,,,,,,,,,,,,,,,,,,,
6XVfWi6GU_VCaYDTs5Vw7g,Home Services,Shopping,Electronics,Security Systems,,,,,,,,,,,,,,,,,,,,
ENSXtagSYILMBTVEj6p81Q,Restaurants,Fast Food,,,,,,,,,,,,,,,,,,,,,,
sLLcsLQYbh4vKGmXiJvZmw,Beauty & Spas,Makeup Artists,Permanent Makeup,,,,,,,,,,,,,,,,,,,,,
nrEIm5c7_LNJcLlCRXxCdw,Men's Hair Salons,Hair Extensions,Hair Stylists,Hair Salons,Beauty & Spas,,,,,,,,,,,,,,,,,,,
roA-hNugvAwiyVirIFH8Aw,Fast Food,Burgers,Restaurants,American (Traditional),,,,,,,,,,,,,,,,,,,,
gtyV_qyw1xD2GWz8ILEAzA,Shopping,Hot Tub & Pool,Home & Garden,,,,,,,,,,,,,,,,,,,,,
4-RYVpEEkAkw_7v875cGpQ,Swimming Pools,Bars,Active Life,Food,Nightlife,,,,,,,,,,,,,,,,,,,
vuBQw_onzLcvPIAPmQTsFw,Auto Loan Providers,Car Dealers,Auto Parts & Supplies,Automotive,,,,,,,,,,,,,,,,,,,,
nyeRLHWDVIz05CJ9_3kNmA,Art Supplies,Arts & Entertainment,Event Planning & Services,Arts & Crafts,Shopping,Art Galleries,Party & Event Planning,,,,,,,,,,,,,,,,,
B3B6RvmuDZXWS7cnPmwbIQ,Shopping,Education,Private Tutors,Musical Instruments & Teachers,,,,,,,,,,,,,,,,,,,,
txYbWeMMEyDX0h6vKHP_xg,Automotive,Gas Stations,,,,,,,,,,,,,,,,,,,,,,
K0j_Znzin0jShXVnpvW86A,Tapas/Small Plates,Spanish,American (New),Restaurants,,,,,,,,,,,,,,,,,,,,
30LY9Q0iYNQEdcUgQ2yAOg,Auto Parts & Supplies,Car Dealers,Oil Change Stations,Auto Repair,Automotive,,,,,,,,,,,,,,,,,,,
mTBUb4WogrzUJporlw2rxw,Food,Convenience Stores,,,,,,,,,,,,,,,,,,,,,,
_Rwg9qEbWeqqZyfTteIFcA,Nail Salons,Beauty & Spas,,,,,,,,,,,,,,,,,,,,,,
mqAdn33-la_U43npIFsIMw,Health & Medical,Optometrists,,,,,,,,,,,,,,,,,,,,,,
-zcMZklz3X7GZatfYJCk_A,Session Photography,Photographers,Event Photography,Event Planning & Services,,,,,,,,,,,,,,,,,,,,
7pw8fNAMV9eLacqsWgn6lg,Courthouses,Public Services & Government,,,,,,,,,,,,,,,,,,,,,,
X_pXz0GKJs4AHoLY9iVs6A,Home Services,Truck Rental,Packing Supplies,Movers,Automotive,Shopping,Local Services,Self Storage,,,,,,,,,,,,,,,,
3LxIBZ4yhsjeQRbdwOx28w,Active Life,Escape Games,,,,,,,,,,,,,,,,,,,,,,
Cq6aKeNyIiKe9kVa79LJwA,Dentists,Health & Medical,,,,,,,,,,,,,,,,,,,,,,
Y5fqgeZXJqv2k0M2tHj0ag,Active Life,Parks,Playgrounds,,,,,,,,,,,,,,,,,,,,,
fP-26GHwqVt07cgAAaC2IQ,Restaurants,Seafood,,,,,,,,,,,,,,,,,,,,,,
LLULPA89kwZVbQ30vgfJew,Shipping Centers,Printing Services,Notaries,Local Services,,,,,,,,,,,,,,,,,,,,
6icFnvuzl7vpX2O3i8EGlQ,Oil Change Stations,Smog Check Stations,Auto Repair,Automotive,,,,,,,,,,,,,,,,,,,,
Cc-QXDP6zliYl-vx9YSYow,Shopping,Hobby Shops,Accessories,Fashion,Toy Stores,,,,,,,,,,,,,,,,,,,
